t       Mag
1.827	26.272
3.929	26.074
12.719	25.720
13.588	25.381
15.237	25.237
15.762	25.156
18.335	24.999
21.381	25.056
24.899	25.153
29.235	25.533
34.420	25.584
39.262	25.781
44.686	26.287
46.516	26.098
55.506	25.734
56.392	25.385
57.534	25.253
58.186	25.177
60.759	25.008
64.004	25.064
67.486	25.161
71.694	25.543
77.152	25.584
82.103	25.809
