t       Mag
1.446	25.897
4.923	25.850
7.469	25.960
7.702	26.104
11.818	26.163
14.359	26.322
16.052	26.633
17.510	26.385
19.502	26.605
21.376	26.600
25.257	26.875
26.615	26.517
27.864	25.877
31.119	25.854
33.668	25.942
34.161	26.115
37.773	26.170
40.567	26.320
42.153	26.658
43.691	26.409
45.523	26.627
47.458	26.598
51.489	26.870
52.603	26.528
