t       Mag
4.416	24.440
9.984	24.482
14.901	24.627
21.480	24.807
29.843	24.878
31.947	24.937
34.266	25.090
40.637	25.097
42.893	25.205
46.127	25.300
48.996	25.216
52.992	24.911
57.287	24.461
62.679	24.488
67.907	24.629
74.573	24.822
82.515	24.888
84.508	24.953
86.382	25.118
93.329	25.127
95.519	25.229
98.955	25.303
101.979	25.223
105.298	24.949
