t       Mag
3.772	25.596
10.639	25.763
15.380	25.216
20.293	24.903
22.288	24.755
25.725	24.748
27.995	24.774
31.369	24.839
33.810	25.124
37.586	25.197
41.555	25.496
46.540	25.464
51.378	25.618
58.146	25.764
63.047	25.197
67.620	24.891
69.814	24.748
73.231	24.758
75.420	24.789
78.755	24.832
81.377	25.127
85.052	25.198
88.920	25.516
94.609	25.466
