t       Mag
2.192	24.939
3.350	25.152
6.258	25.181
7.480	25.243
10.859	25.522
13.957	25.631
15.825	25.823
16.312	25.756
18.851	25.617
21.118	25.788
21.664	25.933
24.649	25.864
27.672	24.906
28.653	25.156
31.616	25.162
32.971	25.232
36.339	25.515
39.582	25.629
41.395	25.817
41.870	25.757
44.121	25.620
46.421	25.790
47.045	25.930
50.273	25.849
