t       Mag
2.827	25.788
5.128	25.764
7.455	25.813
9.924	25.979
11.221	26.343
13.900	26.378
17.799	26.509
20.203	26.708
22.465	26.691
24.181	26.767
27.819	27.141
32.836	25.798
35.242	25.742
37.582	25.797
39.920	25.971
40.983	26.338
43.935	26.363
47.795	26.499
50.316	26.716
52.397	26.673
54.138	26.772
57.672	27.126
