t       Mag
1.814	24.995
3.028	25.310
4.950	25.515
7.162	25.763
11.305	26.131
12.370	25.910
13.733	26.103
17.025	26.281
19.419	26.319
19.974	26.185
23.679	26.121
26.918	25.360
28.328	25.002
29.520	25.326
31.720	25.520
33.595	25.766
37.750	26.121
38.768	25.906
40.096	26.082
43.667	26.302
45.771	26.352
46.361	26.204
50.298	26.137
53.409	25.370
