t       Mag
1.317	25.485
1.836	25.761
5.710	25.943
9.210	26.060
11.101	26.388
11.428	26.317
12.989	26.295
15.598	26.475
16.384	26.777
18.810	26.913
21.805	26.853
23.120	26.435
25.512	25.501
26.053	25.792
29.968	25.936
33.415	26.060
35.242	26.353
35.371	26.418
36.972	26.288
39.517	26.471
40.280	26.772
42.889	26.942
45.904	26.852
47.675	26.407
