t       Mag
1.434	25.707
2.642	25.751
5.679	25.913
8.589	25.936
14.250	26.224
18.034	26.568
20.614	26.710
22.353	26.794
24.661	26.381
27.783	26.946
32.056	26.925
33.577	26.371
36.175	25.715
37.163	25.771
40.169	25.918
49.004	26.216
52.907	26.586
55.207	26.717
57.212	26.821
59.137	26.391
62.361	26.942
66.664	26.932
68.625	26.384
