t       Mag
5.340	24.933
10.405	24.958
11.933	24.959
17.594	25.154
22.747	25.406
24.951	25.453
27.467	25.461
28.023	25.370
29.191	25.410
31.090	25.703
34.760	25.851
39.228	25.720
44.419	24.932
49.188	24.977
50.766	24.960
56.339	25.172
61.557	25.414
63.597	25.467
65.916	25.486
67.015	25.391
68.133	25.407
70.048	25.699
73.389	25.847
78.105	25.745
